customer_id,signup_date,cohort_month,last_purchase_date,days_since_last_purchase,num_purchases,avg_order_value_inr,total_spent_inr,support_tickets,last_support_date,region,segment,is_churned_180d
CUST106570,2025-07-29,2025-07,,,0,993.0,0,2,2025-07-30,Pune,Low-Value,1
CUST106571,2023-03-11,2023-03,2023-03-24,908.0,1,203.0,203,0,,Bengaluru,Low-Value,1
CUST106572,2022-01-24,2022-01,2025-04-19,151.0,5,475.0,2375,1,2025-08-15,Hyderabad,Mid-Value,0
CUST106573,2025-08-04,2025-08,2025-09-01,16.0,4,97.0,388,1,2025-08-07,Chennai,Low-Value,0
CUST106574,2023-02-17,2023-02,2023-04-03,898.0,1,430.0,430,0,,Chennai,Low-Value,1
CUST106575,2023-07-31,2023-07,2025-06-02,107.0,2,529.0,1058,1,2025-04-13,Delhi,Mid-Value,0
CUST106576,2023-06-06,2023-06,,,0,299.0,0,0,,Bengaluru,Low-Value,1
CUST106577,2022-05-19,2022-05,2022-09-25,1088.0,1,93.0,93,1,2024-01-07,Hyderabad,Low-Value,1
CUST106578,2023-09-23,2023-09,2024-07-06,438.0,3,251.0,753,0,,Chennai,Low-Value,1
CUST106579,2023-09-07,2023-09,2024-06-21,453.0,5,1855.0,9275,0,,Hyderabad,High-Value,1
CUST106580,2024-11-03,2024-11,2025-07-06,73.0,2,552.0,1104,0,,Chennai,Mid-Value,0
CUST106581,2025-01-31,2025-01,,,0,274.0,0,0,,Other,Low-Value,1
CUST106582,2023-10-26,2023-10,2024-05-20,485.0,3,355.0,1065,0,,Other,Mid-Value,1
CUST106583,2022-01-13,2022-01,2023-07-14,796.0,2,549.0,1098,0,,Mumbai,Mid-Value,1
CUST106584,2022-08-22,2022-08,2022-10-10,1073.0,3,117.0,351,1,2024-01-23,Hyderabad,Low-Value,1
CUST106585,2023-11-14,2023-11,2024-08-18,395.0,2,122.0,244,0,,Hyderabad,Low-Value,1
CUST106586,2023-12-01,2023-12,2024-06-10,464.0,4,224.0,896,0,,Mumbai,Low-Value,1
CUST106587,2024-03-22,2024-03,,,0,268.0,0,0,,Kolkata,Low-Value,1
CUST106588,2025-03-11,2025-03,,,0,1695.0,0,1,2025-04-19,Hyderabad,Low-Value,1
CUST106589,2025-06-15,2025-06,2025-07-15,64.0,5,427.0,2135,0,,Hyderabad,Mid-Value,0
CUST106590,2022-03-01,2022-03,2024-09-03,379.0,3,267.0,801,1,2024-02-07,Delhi,Low-Value,1
CUST106591,2022-12-26,2022-12,2025-04-03,167.0,1,422.0,422,0,,Hyderabad,Low-Value,0
CUST106592,2023-02-02,2023-02,2023-02-03,957.0,1,80.0,80,0,,Pune,Low-Value,1
CUST106593,2023-11-08,2023-11,2023-12-23,634.0,2,196.0,392,0,,Mumbai,Low-Value,1
CUST106594,2023-11-24,2023-11,,,0,222.0,0,0,,Mumbai,Low-Value,1
CUST106595,2024-09-08,2024-09,2025-06-23,86.0,5,178.0,890,0,,Hyderabad,Low-Value,0
CUST106596,2024-08-29,2024-08,2025-04-08,162.0,2,1083.0,2166,0,,Hyderabad,Mid-Value,0
CUST106597,2022-03-14,2022-03,2025-05-01,139.0,1,684.0,684,0,,Kolkata,Low-Value,0
CUST106598,2025-08-15,2025-08,2025-08-30,18.0,7,153.0,1071,0,,Chennai,Mid-Value,0
CUST106599,2022-10-06,2022-10,2024-01-23,603.0,5,146.0,730,0,,Hyderabad,Low-Value,1
CUST106600,2024-09-13,2024-09,2024-10-07,345.0,2,147.0,294,0,,Other,Low-Value,1
CUST106601,2022-11-15,2022-11,2023-09-04,744.0,2,347.0,694,2,2024-06-10,Bengaluru,Low-Value,1
CUST106602,2025-07-08,2025-07,,,0,473.0,0,0,,Delhi,Low-Value,1
CUST106603,2024-08-01,2024-08,2025-02-03,226.0,2,563.0,1126,2,2025-07-10,Chennai,Mid-Value,1
CUST106604,2025-01-04,2025-01,,,0,179.0,0,0,,Other,Low-Value,1
CUST106605,2023-11-18,2023-11,2024-02-16,579.0,3,350.0,1050,0,,Pune,Mid-Value,1
CUST106606,2024-08-05,2024-08,2025-06-07,102.0,2,386.0,772,0,,Delhi,Low-Value,0
CUST106607,2024-04-27,2024-04,,,0,1051.0,0,0,,Hyderabad,Low-Value,1
CUST106608,2022-04-25,2022-04,2024-05-16,489.0,6,749.0,4494,0,,Kolkata,Mid-Value,1
CUST106609,2024-12-03,2024-12,2025-07-24,55.0,2,128.0,256,0,,Kolkata,Low-Value,0
CUST106610,2023-09-06,2023-09,2025-01-01,259.0,5,89.0,445,0,,Delhi,Low-Value,1
CUST106611,2025-03-03,2025-03,2025-07-20,59.0,1,369.0,369,0,,Other,Low-Value,0
CUST106612,2023-10-09,2023-10,2024-03-24,542.0,3,242.0,726,0,,Delhi,Low-Value,1
CUST106613,2025-02-11,2025-02,2025-05-17,123.0,5,187.0,935,1,2025-08-19,Bengaluru,Low-Value,0
CUST106614,2025-01-02,2025-01,2025-06-19,90.0,2,220.0,440,0,,Bengaluru,Low-Value,0
CUST106615,2022-02-08,2022-02,2024-03-09,557.0,2,641.0,1282,0,,Mumbai,Mid-Value,1
CUST106616,2023-03-03,2023-03,,,0,121.0,0,1,2024-10-02,Mumbai,Low-Value,1
CUST106617,2025-03-28,2025-03,2025-08-16,32.0,3,1770.0,5310,0,,Kolkata,High-Value,0
CUST106618,2023-11-11,2023-11,2025-05-17,123.0,5,227.0,1135,0,,Pune,Mid-Value,0
CUST106619,2023-12-26,2023-12,2024-05-23,482.0,2,669.0,1338,0,,Mumbai,Mid-Value,1
CUST106620,2022-05-16,2022-05,2024-03-02,564.0,4,236.0,944,0,,Other,Low-Value,1
CUST106621,2022-11-02,2022-11,2024-10-12,340.0,1,120.0,120,0,,Pune,Low-Value,1
CUST106622,2023-07-29,2023-07,2024-09-17,365.0,4,359.0,1436,0,,Mumbai,Mid-Value,1
CUST106623,2022-03-05,2022-03,2023-02-24,936.0,3,148.0,444,0,,Pune,Low-Value,1
CUST106624,2023-11-26,2023-11,2025-07-12,67.0,5,454.0,2270,2,2024-05-01,Hyderabad,Mid-Value,0
CUST106625,2024-02-08,2024-02,2025-03-25,176.0,5,395.0,1975,1,2024-08-14,Delhi,Mid-Value,0
CUST106626,2025-07-07,2025-07,,,0,231.0,0,0,,Chennai,Low-Value,1
CUST106627,2024-12-30,2024-12,2025-04-04,166.0,1,455.0,455,0,,Bengaluru,Low-Value,0
CUST106628,2022-12-06,2022-12,2024-03-28,538.0,3,926.0,2778,0,,Hyderabad,Mid-Value,1
CUST106629,2025-03-15,2025-03,,,0,369.0,0,0,,Hyderabad,Low-Value,1
CUST106630,2025-05-25,2025-05,2025-07-08,71.0,6,225.0,1350,1,2025-06-16,Pune,Mid-Value,0
CUST106631,2024-03-08,2024-03,,,0,556.0,0,0,,Delhi,Low-Value,1
CUST106632,2023-01-19,2023-01,2025-03-14,187.0,4,574.0,2296,1,2025-02-08,Hyderabad,Mid-Value,1
CUST106633,2025-05-03,2025-05,2025-06-09,100.0,5,321.0,1605,0,,Pune,Mid-Value,0
CUST106634,2022-08-28,2022-08,,,0,1210.0,0,0,,Other,Low-Value,1
CUST106635,2023-09-24,2023-09,2024-02-22,573.0,5,317.0,1585,0,,Bengaluru,Mid-Value,1
CUST106636,2023-10-07,2023-10,2025-08-25,23.0,4,1327.0,5308,1,2024-10-03,Delhi,High-Value,0
CUST106637,2022-03-06,2022-03,,,0,239.0,0,0,,Bengaluru,Low-Value,1
CUST106638,2023-07-11,2023-07,2025-08-18,30.0,7,797.0,5579,0,,Chennai,High-Value,0
CUST106639,2024-04-27,2024-04,2025-07-26,53.0,2,338.0,676,0,,Other,Low-Value,0
CUST106640,2022-06-27,2022-06,2025-04-04,166.0,2,500.0,1000,0,,Hyderabad,Low-Value,0
CUST106641,2024-10-14,2024-10,2025-07-18,61.0,2,80.0,160,0,,Mumbai,Low-Value,0
CUST106642,2023-05-02,2023-05,2024-06-22,452.0,2,2287.0,4574,1,2024-06-19,Kolkata,Mid-Value,1
CUST106643,2024-02-01,2024-02,2025-02-03,226.0,5,520.0,2600,0,,Chennai,Mid-Value,1
CUST106644,2024-07-14,2024-07,,,0,910.0,0,1,2024-08-12,Bengaluru,Low-Value,1
CUST106645,2023-09-12,2023-09,,,0,134.0,0,0,,Mumbai,Low-Value,1
CUST106646,2023-03-19,2023-03,,,0,463.0,0,0,,Mumbai,Low-Value,1
CUST106647,2024-12-11,2024-12,2025-07-20,59.0,1,349.0,349,0,,Chennai,Low-Value,0
CUST106648,2023-09-12,2023-09,2023-12-09,648.0,5,173.0,865,3,2024-10-02,Mumbai,Low-Value,1
CUST106649,2022-12-25,2022-12,2024-09-01,381.0,5,1128.0,5640,0,,Bengaluru,High-Value,1
CUST106650,2022-08-18,2022-08,2024-01-18,608.0,1,454.0,454,0,,Mumbai,Low-Value,1
CUST106651,2024-02-06,2024-02,2024-06-25,449.0,5,386.0,1930,0,,Other,Mid-Value,1
CUST106652,2022-03-18,2022-03,2024-01-28,598.0,3,665.0,1995,0,,Hyderabad,Mid-Value,1
CUST106653,2023-02-18,2023-02,2024-02-20,575.0,5,204.0,1020,0,,Bengaluru,Mid-Value,1
CUST106654,2022-07-09,2022-07,2025-02-18,211.0,5,459.0,2295,0,,Bengaluru,Mid-Value,1
CUST106655,2024-06-27,2024-06,,,0,434.0,0,0,,Mumbai,Low-Value,1
CUST106656,2024-11-02,2024-11,2025-06-20,89.0,4,449.0,1796,0,,Delhi,Mid-Value,0
CUST106657,2022-02-21,2022-02,2025-03-01,200.0,1,918.0,918,1,2023-03-02,Bengaluru,Low-Value,1
CUST106658,2024-09-15,2024-09,2025-08-29,19.0,2,287.0,574,2,2025-07-28,Mumbai,Low-Value,0
CUST106659,2024-10-21,2024-10,2025-01-13,247.0,4,264.0,1056,1,2025-04-11,Kolkata,Mid-Value,1
CUST106660,2022-11-12,2022-11,,,0,247.0,0,0,,Delhi,Low-Value,1
CUST106661,2023-01-25,2023-01,2025-07-24,55.0,1,239.0,239,1,2023-08-29,Chennai,Low-Value,0
CUST106662,2023-11-28,2023-11,2024-01-10,616.0,1,974.0,974,0,,Other,Low-Value,1
CUST106663,2024-09-17,2024-09,2025-03-11,190.0,1,381.0,381,0,,Mumbai,Low-Value,1
CUST106664,2024-12-08,2024-12,2025-08-24,24.0,1,914.0,914,1,2025-06-16,Other,Low-Value,0
CUST106665,2023-09-28,2023-09,2025-06-29,80.0,1,501.0,501,1,2025-07-30,Mumbai,Low-Value,0
CUST106666,2023-11-02,2023-11,2024-03-29,537.0,2,200.0,400,1,2023-12-22,Bengaluru,Low-Value,1
CUST106667,2022-10-21,2022-10,2024-09-19,363.0,2,121.0,242,0,,Kolkata,Low-Value,1
CUST106668,2022-07-21,2022-07,,,0,126.0,0,0,,Mumbai,Low-Value,1
CUST106669,2024-11-23,2024-11,2025-08-26,22.0,2,198.0,396,0,,Bengaluru,Low-Value,0
CUST106670,2022-09-29,2022-09,2023-08-21,758.0,5,912.0,4560,0,,Bengaluru,Mid-Value,1
CUST106671,2023-02-25,2023-02,2025-07-15,64.0,4,1142.0,4568,0,,Kolkata,Mid-Value,0
CUST106672,2022-03-16,2022-03,2025-06-02,107.0,6,435.0,2610,1,2024-05-21,Delhi,Mid-Value,0
CUST106673,2024-07-29,2024-07,2024-10-08,344.0,6,847.0,5082,0,,Delhi,High-Value,1
CUST106674,2024-03-04,2024-03,2024-09-30,352.0,6,259.0,1554,0,,Mumbai,Mid-Value,1
CUST106675,2024-12-05,2024-12,2025-06-25,84.0,1,244.0,244,0,,Bengaluru,Low-Value,0
CUST106676,2022-08-26,2022-08,2023-02-09,951.0,2,747.0,1494,0,,Bengaluru,Mid-Value,1
CUST106677,2022-01-09,2022-01,2024-05-16,489.0,5,461.0,2305,0,,Hyderabad,Mid-Value,1
CUST106678,2023-09-29,2023-09,2024-01-21,605.0,5,725.0,3625,0,,Bengaluru,Mid-Value,1
CUST106679,2022-04-01,2022-04,2025-01-21,239.0,2,420.0,840,0,,Pune,Low-Value,1
CUST106680,2025-05-02,2025-05,2025-07-10,69.0,5,299.0,1495,0,,Delhi,Mid-Value,0
CUST106681,2022-06-28,2022-06,2022-09-21,1092.0,4,339.0,1356,1,2023-11-06,Hyderabad,Mid-Value,1
CUST106682,2023-11-14,2023-11,2025-04-29,141.0,3,516.0,1548,1,2025-08-25,Chennai,Mid-Value,0
CUST106683,2024-08-14,2024-08,2024-10-06,346.0,2,489.0,978,0,,Chennai,Low-Value,1
CUST106684,2022-04-05,2022-04,2025-06-26,83.0,2,191.0,382,0,,Chennai,Low-Value,0
CUST106685,2022-07-31,2022-07,2022-08-08,1136.0,2,366.0,732,0,,Delhi,Low-Value,1
CUST106686,2024-12-02,2024-12,2025-04-11,159.0,2,120.0,240,0,,Hyderabad,Low-Value,0
CUST106687,2023-10-02,2023-10,2025-04-17,153.0,3,305.0,915,0,,Mumbai,Low-Value,0
CUST106688,2022-02-16,2022-02,2023-01-19,972.0,6,193.0,1158,0,,Bengaluru,Mid-Value,1
CUST106689,2025-03-28,2025-03,,,0,35.0,0,0,,Hyderabad,Low-Value,1
CUST106690,2023-10-02,2023-10,2024-05-21,484.0,4,2364.0,9456,0,,Hyderabad,High-Value,1
CUST106691,2025-08-01,2025-08,2025-08-22,26.0,1,217.0,217,0,,Mumbai,Low-Value,0
CUST106692,2023-03-06,2023-03,2024-07-18,426.0,2,190.0,380,1,2025-05-23,Pune,Low-Value,1
CUST106693,2023-10-20,2023-10,,,0,1478.0,0,0,,Other,Low-Value,1
CUST106694,2023-02-15,2023-02,2023-06-14,826.0,2,158.0,316,0,,Chennai,Low-Value,1
CUST106695,2023-01-30,2023-01,2023-12-29,628.0,2,126.0,252,0,,Bengaluru,Low-Value,1
CUST106696,2023-08-10,2023-08,2025-08-28,20.0,6,342.0,2052,0,,Pune,Mid-Value,0
CUST106697,2023-07-21,2023-07,2024-08-06,407.0,4,272.0,1088,2,2025-07-29,Other,Mid-Value,1
CUST106698,2024-12-26,2024-12,,,0,242.0,0,0,,Mumbai,Low-Value,1
CUST106699,2023-10-16,2023-10,2025-04-29,141.0,1,194.0,194,0,,Delhi,Low-Value,0
CUST106700,2024-06-22,2024-06,,,0,347.0,0,0,,Bengaluru,Low-Value,1
CUST106701,2022-08-29,2022-08,2024-11-14,307.0,3,1494.0,4482,0,,Pune,Mid-Value,1
CUST106702,2023-07-13,2023-07,2024-12-29,262.0,3,111.0,333,0,,Bengaluru,Low-Value,1
CUST106703,2022-11-02,2022-11,2025-01-14,246.0,4,790.0,3160,0,,Hyderabad,Mid-Value,1
CUST106704,2022-11-19,2022-11,,,0,1376.0,0,0,,Mumbai,Low-Value,1
CUST106705,2023-07-15,2023-07,2024-02-24,571.0,3,244.0,732,0,,Hyderabad,Low-Value,1
CUST106706,2022-08-23,2022-08,2024-08-11,402.0,3,545.0,1635,1,2025-04-29,Mumbai,Mid-Value,1
CUST106707,2022-02-01,2022-02,2024-05-16,489.0,2,366.0,732,0,,Delhi,Low-Value,1
CUST106708,2025-06-29,2025-06,2025-07-12,67.0,5,102.0,510,2,2025-07-30,Kolkata,Low-Value,0
CUST106709,2025-02-20,2025-02,,,0,1070.0,0,0,,Chennai,Low-Value,1
CUST106710,2024-11-18,2024-11,2025-03-13,188.0,4,415.0,1660,0,,Chennai,Mid-Value,1
CUST106711,2022-07-29,2022-07,2025-02-12,217.0,3,266.0,798,0,,Delhi,Low-Value,1
CUST106712,2023-02-28,2023-02,2023-08-06,773.0,1,119.0,119,0,,Hyderabad,Low-Value,1
CUST106713,2025-01-16,2025-01,2025-08-17,31.0,1,612.0,612,1,2025-02-02,Pune,Low-Value,0
CUST106714,2023-12-19,2023-12,2024-06-28,446.0,3,456.0,1368,0,,Chennai,Mid-Value,1
CUST106715,2025-01-30,2025-01,2025-08-01,47.0,1,655.0,655,0,,Kolkata,Low-Value,0
CUST106716,2023-10-15,2023-10,2023-10-15,703.0,3,629.0,1887,1,2025-08-08,Other,Mid-Value,1
CUST106717,2023-07-10,2023-07,2024-12-07,284.0,7,210.0,1470,0,,Other,Mid-Value,1
CUST106718,2022-10-17,2022-10,2023-05-25,846.0,2,26.0,52,1,2023-06-08,Other,Low-Value,1
CUST106719,2023-08-04,2023-08,2024-12-23,268.0,4,369.0,1476,0,,Bengaluru,Mid-Value,1
CUST106720,2025-03-21,2025-03,,,0,350.0,0,1,2025-08-04,Pune,Low-Value,1
CUST106721,2023-05-17,2023-05,2023-10-11,707.0,2,460.0,920,0,,Other,Low-Value,1
CUST106722,2022-12-17,2022-12,2025-07-11,68.0,2,1359.0,2718,0,,Chennai,Mid-Value,0
CUST106723,2022-05-26,2022-05,2022-10-20,1063.0,1,388.0,388,0,,Chennai,Low-Value,1
CUST106724,2023-09-30,2023-09,2024-08-08,405.0,2,702.0,1404,1,2023-11-25,Pune,Mid-Value,1
CUST106725,2025-06-09,2025-06,2025-07-09,70.0,4,545.0,2180,0,,Bengaluru,Mid-Value,0
CUST106726,2023-11-25,2023-11,2025-01-13,247.0,2,133.0,266,0,,Bengaluru,Low-Value,1
CUST106727,2025-01-12,2025-01,2025-03-30,171.0,2,144.0,288,0,,Mumbai,Low-Value,0
CUST106728,2024-06-27,2024-06,,,0,1015.0,0,0,,Other,Low-Value,1
CUST106729,2022-04-14,2022-04,,,0,200.0,0,0,,Hyderabad,Low-Value,1
CUST106730,2022-09-24,2022-09,2023-11-26,661.0,3,542.0,1626,0,,Mumbai,Mid-Value,1
CUST106731,2022-03-01,2022-03,2025-03-14,187.0,4,178.0,712,0,,Chennai,Low-Value,1
CUST106732,2024-08-22,2024-08,2025-07-14,65.0,3,733.0,2199,0,,Delhi,Mid-Value,0
CUST106733,2022-04-14,2022-04,2022-10-28,1055.0,4,492.0,1968,0,,Kolkata,Mid-Value,1
CUST106734,2022-08-05,2022-08,2023-08-31,748.0,3,318.0,954,0,,Bengaluru,Low-Value,1
CUST106735,2024-02-25,2024-02,2024-03-20,546.0,7,688.0,4816,0,,Bengaluru,Mid-Value,1
CUST106736,2022-04-21,2022-04,2022-05-24,1212.0,1,497.0,497,0,,Kolkata,Low-Value,1
CUST106737,2022-06-26,2022-06,2022-08-28,1116.0,3,226.0,678,2,2024-01-03,Kolkata,Low-Value,1
CUST106738,2024-05-23,2024-05,,,0,407.0,0,1,2024-12-12,Bengaluru,Low-Value,1
CUST106739,2024-03-13,2024-03,2025-01-09,251.0,3,689.0,2067,0,,Mumbai,Mid-Value,1
CUST106740,2023-01-02,2023-01,2023-05-05,866.0,4,979.0,3916,0,,Mumbai,Mid-Value,1
CUST106741,2025-05-05,2025-05,2025-05-31,109.0,2,364.0,728,1,2025-07-31,Delhi,Low-Value,0
CUST106742,2025-04-28,2025-04,,,0,1684.0,0,0,,Kolkata,Low-Value,1
CUST106743,2025-07-13,2025-07,2025-07-24,55.0,3,222.0,666,0,,Delhi,Low-Value,0
CUST106744,2024-07-02,2024-07,2025-08-29,19.0,5,116.0,580,1,2025-08-12,Delhi,Low-Value,0
CUST106745,2025-06-16,2025-06,2025-06-25,84.0,6,130.0,780,0,,Bengaluru,Low-Value,0
CUST106746,2023-12-30,2023-12,2024-03-07,559.0,4,400.0,1600,0,,Hyderabad,Mid-Value,1
CUST106747,2023-10-02,2023-10,,,0,407.0,0,0,,Pune,Low-Value,1
CUST106748,2023-11-12,2023-11,2024-07-28,416.0,4,446.0,1784,0,,Chennai,Mid-Value,1
CUST106749,2023-02-10,2023-02,2024-05-18,487.0,2,236.0,472,0,,Hyderabad,Low-Value,1
CUST106750,2024-12-28,2024-12,2025-08-28,20.0,2,2394.0,4788,1,2025-05-02,Bengaluru,Mid-Value,0
CUST106751,2022-06-10,2022-06,2023-02-08,952.0,2,1351.0,2702,1,2023-12-26,Delhi,Mid-Value,1
CUST106752,2024-08-11,2024-08,2025-03-15,186.0,3,162.0,486,0,,Bengaluru,Low-Value,1
CUST106753,2025-03-08,2025-03,2025-06-07,102.0,3,372.0,1116,1,2025-04-03,Hyderabad,Mid-Value,0
CUST106754,2022-09-27,2022-09,2024-12-30,261.0,4,420.0,1680,0,,Delhi,Mid-Value,1
CUST106755,2022-07-10,2022-07,2022-07-31,1144.0,1,698.0,698,1,2023-11-05,Bengaluru,Low-Value,1
CUST106756,2024-08-17,2024-08,2025-08-09,39.0,1,119.0,119,0,,Kolkata,Low-Value,0
CUST106757,2022-07-19,2022-07,2024-03-24,542.0,2,102.0,204,0,,Other,Low-Value,1
CUST106758,2024-07-22,2024-07,2025-01-13,247.0,3,152.0,456,0,,Delhi,Low-Value,1
CUST106759,2023-09-28,2023-09,,,0,1344.0,0,1,2023-10-04,Chennai,Low-Value,1
CUST106760,2025-08-12,2025-08,2025-08-24,24.0,5,239.0,1195,1,2025-08-27,Other,Mid-Value,0
CUST106761,2024-08-11,2024-08,2025-02-18,211.0,3,770.0,2310,0,,Bengaluru,Mid-Value,1
CUST106762,2024-08-21,2024-08,,,0,646.0,0,0,,Pune,Low-Value,1
CUST106763,2023-04-20,2023-04,2023-11-19,668.0,5,349.0,1745,0,,Delhi,Mid-Value,1
CUST106764,2023-04-04,2023-04,2024-02-09,586.0,1,782.0,782,0,,Bengaluru,Low-Value,1
CUST106765,2022-10-22,2022-10,,,0,151.0,0,0,,Bengaluru,Low-Value,1
CUST106766,2025-06-17,2025-06,2025-08-10,38.0,5,277.0,1385,0,,Chennai,Mid-Value,0
CUST106767,2023-06-13,2023-06,2025-03-08,193.0,4,68.0,272,2,2025-04-28,Pune,Low-Value,1
CUST106768,2024-01-15,2024-01,2025-05-18,122.0,1,436.0,436,1,2024-12-02,Hyderabad,Low-Value,0
CUST106769,2024-03-13,2024-03,,,0,214.0,0,1,2024-11-02,Delhi,Low-Value,1
CUST106770,2023-01-11,2023-01,2024-10-22,330.0,10,2326.0,23260,1,2025-06-06,Mumbai,High-Value,1
CUST106771,2023-11-08,2023-11,2025-07-29,50.0,3,423.0,1269,0,,Bengaluru,Mid-Value,0
CUST106772,2023-10-28,2023-10,2025-06-26,83.0,3,777.0,2331,0,,Bengaluru,Mid-Value,0
CUST106773,2024-07-17,2024-07,2024-08-07,406.0,7,680.0,4760,0,,Pune,Mid-Value,1
CUST106774,2024-09-25,2024-09,2025-06-03,106.0,4,379.0,1516,1,2025-07-08,Mumbai,Mid-Value,0
CUST106775,2022-03-03,2022-03,,,0,892.0,0,2,2023-11-17,Mumbai,Low-Value,1
CUST106776,2022-05-14,2022-05,2022-07-17,1158.0,5,414.0,2070,0,,Bengaluru,Mid-Value,1
CUST106777,2024-08-31,2024-08,,,0,590.0,0,0,,Delhi,Low-Value,1
CUST106778,2022-08-20,2022-08,2025-06-08,101.0,2,2661.0,5322,1,2023-04-26,Mumbai,High-Value,0
CUST106779,2023-12-21,2023-12,,,0,471.0,0,1,2025-07-18,Bengaluru,Low-Value,1
CUST106780,2024-09-07,2024-09,2025-02-17,212.0,3,264.0,792,3,2025-02-19,Bengaluru,Low-Value,1
CUST106781,2024-08-02,2024-08,2025-01-28,232.0,5,229.0,1145,0,,Mumbai,Mid-Value,1
CUST106782,2022-12-16,2022-12,2023-01-16,975.0,4,377.0,1508,0,,Hyderabad,Mid-Value,1
CUST106783,2023-08-02,2023-08,2024-04-19,516.0,2,443.0,886,0,,Hyderabad,Low-Value,1
CUST106784,2023-12-15,2023-12,2025-04-12,158.0,3,423.0,1269,0,,Other,Mid-Value,0
CUST106785,2025-05-22,2025-05,2025-09-01,16.0,2,114.0,228,0,,Pune,Low-Value,0
CUST106786,2025-03-22,2025-03,2025-06-28,81.0,4,66.0,264,0,,Delhi,Low-Value,0
CUST106787,2022-09-18,2022-09,2023-04-06,895.0,3,186.0,558,0,,Bengaluru,Low-Value,1
CUST106788,2024-11-06,2024-11,2025-06-10,99.0,2,423.0,846,0,,Bengaluru,Low-Value,0
CUST106789,2022-07-30,2022-07,2024-07-17,427.0,3,424.0,1272,0,,Mumbai,Mid-Value,1
CUST106790,2024-04-10,2024-04,2025-08-08,40.0,2,580.0,1160,0,,Mumbai,Mid-Value,0
CUST106791,2022-08-08,2022-08,2025-05-08,132.0,3,539.0,1617,0,,Chennai,Mid-Value,0
CUST106792,2023-10-30,2023-10,2023-11-26,661.0,2,271.0,542,0,,Mumbai,Low-Value,1
CUST106793,2025-02-12,2025-02,2025-05-20,120.0,3,178.0,534,0,,Other,Low-Value,0
CUST106794,2025-08-23,2025-08,2025-08-23,25.0,4,612.0,2448,0,,Bengaluru,Mid-Value,0
CUST106795,2022-05-26,2022-05,2025-02-17,212.0,2,483.0,966,0,,Hyderabad,Low-Value,1
CUST106796,2023-09-11,2023-09,,,0,168.0,0,0,,Delhi,Low-Value,1
CUST106797,2024-12-27,2024-12,,,0,665.0,0,0,,Other,Low-Value,1
CUST106798,2024-08-02,2024-08,2025-08-25,23.0,1,868.0,868,0,,Pune,Low-Value,0
CUST106799,2024-03-31,2024-03,2024-06-27,447.0,2,759.0,1518,0,,Hyderabad,Mid-Value,1
CUST106800,2025-04-24,2025-04,2025-08-23,25.0,1,873.0,873,0,,Delhi,Low-Value,0
CUST106801,2024-04-26,2024-04,,,0,221.0,0,0,,Mumbai,Low-Value,1
CUST106802,2023-05-04,2023-05,,,0,797.0,0,0,,Chennai,Low-Value,1
CUST106803,2025-06-25,2025-06,,,0,356.0,0,1,2025-07-14,Bengaluru,Low-Value,1
CUST106804,2023-05-15,2023-05,,,0,2071.0,0,0,,Bengaluru,Low-Value,1
CUST106805,2025-01-27,2025-01,,,0,825.0,0,0,,Bengaluru,Low-Value,1
CUST106806,2022-11-22,2022-11,2023-08-07,772.0,1,569.0,569,1,2022-12-05,Bengaluru,Low-Value,1
CUST106807,2024-09-14,2024-09,2025-06-19,90.0,2,1592.0,3184,0,,Hyderabad,Mid-Value,0
CUST106808,2024-02-26,2024-02,2024-05-30,475.0,2,269.0,538,0,,Delhi,Low-Value,1
CUST106809,2022-05-16,2022-05,,,0,627.0,0,0,,Delhi,Low-Value,1
CUST106810,2023-11-29,2023-11,2024-02-21,574.0,3,2413.0,7239,1,2024-02-10,Pune,High-Value,1
CUST106811,2023-03-03,2023-03,,,0,773.0,0,0,,Chennai,Low-Value,1
CUST106812,2025-04-25,2025-04,2025-06-26,83.0,3,455.0,1365,0,,Delhi,Mid-Value,0
CUST106813,2024-06-01,2024-06,2025-06-06,103.0,3,325.0,975,0,,Bengaluru,Low-Value,0
CUST106814,2024-06-10,2024-06,2025-08-09,39.0,1,186.0,186,1,2024-09-30,Chennai,Low-Value,0
CUST106815,2025-03-07,2025-03,2025-08-15,33.0,3,320.0,960,0,,Pune,Low-Value,0
CUST106816,2023-12-02,2023-12,2024-03-07,559.0,4,210.0,840,0,,Mumbai,Low-Value,1
CUST106817,2025-01-20,2025-01,2025-05-16,124.0,2,336.0,672,1,2025-08-06,Delhi,Low-Value,0
CUST106818,2023-04-29,2023-04,2024-05-21,484.0,2,369.0,738,0,,Kolkata,Low-Value,1
CUST106819,2022-12-21,2022-12,2025-01-26,234.0,7,890.0,6230,0,,Mumbai,High-Value,1
CUST106820,2022-06-09,2022-06,2024-04-29,506.0,1,291.0,291,1,2024-08-06,Chennai,Low-Value,1
CUST106821,2025-03-21,2025-03,2025-05-21,119.0,10,250.0,2500,0,,Bengaluru,Mid-Value,0
CUST106822,2024-09-23,2024-09,2025-07-29,50.0,1,820.0,820,1,2024-12-21,Delhi,Low-Value,0
CUST106823,2022-08-23,2022-08,,,0,704.0,0,0,,Hyderabad,Low-Value,1
CUST106824,2025-04-27,2025-04,2025-08-25,23.0,3,332.0,996,1,2025-08-07,Bengaluru,Low-Value,0
CUST106825,2025-05-05,2025-05,2025-05-09,131.0,3,652.0,1956,0,,Pune,Mid-Value,0
